customerID,gender,Partner,Dependents,tenure,Contract,MonthlyCharges,Churn
1383-EZRWL,Female,No,No,7,Month-to-month,20.05,Yes
3886-CERTZ,Female,Yes,No,72,One year,109.25,Yes
7123-WQUHX,Male,No,No,38,One year,95,No
6158-HDPXZ,Male,No,No,1,Month-to-month,25.35,No
2351-BKRZW,Female,Yes,Yes,43,Two year,75.2,No
3274-NSDWE,Female,No,No,68,Two year,19.6,No
6827-IEAUQ,Female,Yes,Yes,27,One year,66.15,No
3677-IYRBF,Female,No,No,2,Month-to-month,30.4,Yes
6103-QCKFX,Female,Yes,Yes,44,Month-to-month,56.25,No
2834-SPCJV,Male,Yes,No,52,Month-to-month,84.1,Yes
6874-SGLHU,Male,No,No,30,One year,97,No
4821-WQOYN,Female,Yes,Yes,72,Two year,20.1,No
4853-RULSV,Male,No,No,70,Two year,104,Yes
7112-OPOTK,Male,No,No,33,Month-to-month,68.25,Yes
1852-XEMDW,Male,No,No,22,Month-to-month,65.05,No
7931-PXHFC,Male,No,No,38,One year,62.3,Yes
3703-KBKZP,Male,No,No,16,Month-to-month,74.45,No
5394-MEITZ,Female,Yes,Yes,60,Two year,80.6,No
8040-MNRTF,Female,No,No,1,Month-to-month,71.1,No
8405-IGQFX,Female,No,No,63,One year,90.05,No
0018-NYROU,Female,Yes,No,5,Month-to-month,68.95,No
7996-MHXLW,Female,No,No,66,Two year,25.15,No
4931-TRZWN,Female,No,No,13,Month-to-month,71.95,No
5312-UXESG,Female,No,No,41,Month-to-month,98.05,No
3186-AJIEK,Male,No,No,66,Two year,105.65,No
2868-SNELZ,Female,No,No,2,Month-to-month,80.6,Yes
7293-LSCDV,Female,Yes,Yes,60,Two year,19.25,No
3223-DWFIO,Male,No,No,4,Month-to-month,69.35,No
4548-SDBKE,Female,No,No,5,Month-to-month,85.2,Yes
6651-RLGGM,Male,Yes,Yes,67,Two year,26.3,No
8185-UPYBR,Male,Yes,No,6,Month-to-month,75.5,Yes
2344-JMOGN,Male,Yes,No,9,Month-to-month,94.85,Yes
8404-VLQFB,Female,Yes,Yes,15,Month-to-month,25.25,No
7716-YTYHG,Female,Yes,Yes,48,One year,82.05,Yes
6559-ILWKJ,Male,Yes,No,71,Two year,49.35,Yes
1465-VINDH,Female,Yes,Yes,10,Month-to-month,102.1,Yes
2193-SFWQW,Male,Yes,Yes,72,Two year,111.95,No
0956-ACVZC,Female,No,No,54,One year,94.1,No
2038-LLMLM,Female,No,No,48,Month-to-month,103.85,No
9361-YNQWJ,Female,No,No,64,One year,24.4,No
0599-XNYDO,Female,Yes,No,20,Month-to-month,69.8,No
4182-BGSIQ,Female,Yes,Yes,10,Month-to-month,19.8,No
1319-YLZJG,Male,Yes,No,12,Month-to-month,84.6,No
6507-DTJZV,Male,No,Yes,13,Month-to-month,66.4,No
9974-JFBHQ,Male,No,Yes,64,Month-to-month,99.15,No
2636-OHFMN,Male,Yes,No,4,Month-to-month,48.55,Yes
0557-ASKVU,Female,Yes,Yes,18,One year,54.4,No
1832-PEUTS,Male,Yes,Yes,62,Two year,89.1,No
2706-QZIHY,Female,Yes,No,15,Two year,25.2,No
6844-DZKRF,Male,No,No,2,Month-to-month,50.2,No
0015-UOCOJ,Female,No,No,7,Month-to-month,48.2,No
3472-QPRCH,Male,Yes,Yes,40,Two year,25.25,No
9025-AOMKI,Female,No,No,6,Month-to-month,93.55,Yes
6723-CEGQI,Female,No,Yes,65,Two year,45.25,No
8637-XJIVR,Female,No,No,12,Month-to-month,78.95,Yes
7164-BPTUT,Male,No,Yes,57,Two year,89.55,No
1567-DSCIC,Male,No,No,8,Month-to-month,94,Yes
9481-IEBZY,Male,Yes,No,72,Month-to-month,112.9,No
6326-MTTXK,Male,No,No,8,Month-to-month,100.85,Yes
3606-SBKRY,Male,No,No,31,One year,50.05,No
5649-RXQTV,Male,No,No,51,Month-to-month,99,No
7508-SMHXL,Female,No,No,15,Month-to-month,89,No
2697-NQBPF,Male,No,No,34,Month-to-month,105.35,No
0345-HKJVM,Female,No,No,6,Month-to-month,89.3,Yes
2208-NKVVH,Male,Yes,Yes,43,Two year,24.25,No
2079-FBMZK,Female,No,No,6,Month-to-month,69.25,Yes
8630-QSGXK,Male,Yes,No,51,Two year,75.2,No
2073-QBVBI,Female,Yes,No,41,One year,35.45,No
0869-PAPRP,Female,Yes,No,26,Month-to-month,85.7,No
7605-BDWDC,Female,No,No,31,Two year,49.85,No
8189-DUKMV,Female,Yes,No,4,One year,20.5,No
9122-UMROB,Male,No,No,1,Month-to-month,20.3,No
7580-UGXNC,Female,No,No,2,Month-to-month,54.85,Yes
0168-XZKBB,Female,Yes,No,19,Month-to-month,86.85,No
4654-ULTTN,Male,Yes,No,70,Two year,74.8,No
8257-RZAHR,Female,Yes,No,14,Month-to-month,64.7,Yes
3594-UVONA,Female,No,No,35,One year,85.95,Yes
8631-XVRZL,Male,No,No,9,One year,20.15,No
3865-ZFZIB,Male,No,No,19,Two year,19.65,No
4534-WGCIR,Female,Yes,Yes,58,Two year,25.15,No
8950-MTZNV,Male,No,No,1,Month-to-month,44.95,No
7398-SKNQZ,Female,Yes,No,3,Month-to-month,94.9,No
3324-OIRTO,Male,Yes,Yes,71,One year,104.65,No
4903-CNOZC,Male,No,No,29,One year,70.9,No
0365-BZUWY,Male,Yes,No,17,Month-to-month,102.55,No
5494-WOZRZ,Female,Yes,Yes,71,Two year,82,No
5186-EJEGL,Male,No,No,9,Month-to-month,69.5,No
4628-WQCQQ,Male,No,Yes,35,One year,85.15,Yes
8942-DBMHZ,Male,No,No,12,Month-to-month,20.45,No
5899-OUVKV,Male,No,No,31,Month-to-month,94.5,No
6242-MBHPK,Female,Yes,No,23,Month-to-month,95.1,No
6982-UQZLY,Female,Yes,No,1,Month-to-month,20.85,Yes
3988-RQIXO,Female,No,No,1,Month-to-month,91.3,Yes
6015-VVHHE,Female,No,No,5,Month-to-month,83.15,Yes
5795-KTGUD,Female,Yes,No,68,Two year,110.8,No
1448-CYWKC,Female,Yes,Yes,58,One year,105.2,No
3482-ABPKK,Female,No,No,28,One year,54.3,No
1376-HHBDV,Female,No,No,30,Month-to-month,48.8,No
6549-YMFAW,Male,Yes,No,9,Month-to-month,21.25,No
8739-XNIKG,Female,No,No,5,Month-to-month,84,No
2676-ISHSF,Male,No,No,1,Month-to-month,20.3,No
0657-DOGUM,Female,Yes,No,48,One year,60.6,No
6872-HXFNF,Female,Yes,No,64,One year,58.35,No
7401-JIXNM,Female,Yes,Yes,54,Two year,91.3,No
2432-TFSMK,Male,No,No,18,One year,89.6,No
0106-GHRQR,Male,No,No,16,Month-to-month,71.4,No
3278-FSIXX,Female,No,No,2,Month-to-month,45.25,No
9696-RMYBA,Male,No,No,5,Month-to-month,80.1,No
3396-DKDEL,Female,Yes,Yes,70,Two year,115.15,No
1200-TUZHR,Female,No,No,8,Month-to-month,85.2,No
1088-CNNKB,Male,Yes,No,63,One year,80,No
4446-BZKHU,Male,Yes,No,61,Month-to-month,105.55,Yes
7883-ROJOC,Female,Yes,No,19,Month-to-month,44.9,No
1133-KXCGE,Female,No,No,18,One year,20.1,No
9625-QNLUX,Male,Yes,Yes,68,Two year,103.25,No
7321-PKUYW,Female,No,No,11,Month-to-month,90.15,Yes
1051-EQPZR,Female,Yes,Yes,44,Month-to-month,19.6,No
4143-HHPMK,Male,No,No,52,Month-to-month,85.35,Yes
6508-NJYRO,Male,Yes,No,15,One year,18.8,No
2274-XUATA,Male,Yes,No,72,Two year,63.1,No
7508-DQAKK,Female,No,No,64,Two year,86.4,No
0277-ORXQS,Male,Yes,Yes,66,Two year,50.55,No
4664-NJCMS,Female,Yes,No,33,Two year,59.55,No
6173-ITPWD,Male,Yes,No,47,Month-to-month,83.35,Yes
1501-SGHBW,Male,No,No,2,Month-to-month,45.85,Yes
1641-RQDAY,Female,Yes,Yes,32,Month-to-month,100.4,No
4855-SNKMY,Female,No,No,1,Month-to-month,44.1,Yes
3523-BRGUW,Male,No,No,26,One year,19.3,No
3212-KXOCR,Male,No,No,52,Two year,21,No
1934-SJVJK,Male,No,No,1,Month-to-month,20.15,Yes
9227-UAQFT,Male,No,No,16,Two year,19.75,No
7622-NXQZR,Male,No,No,28,Month-to-month,30.1,No
3269-ATYWD,Male,No,No,39,Month-to-month,95.65,Yes
7602-DBTOU,Female,Yes,No,71,Two year,19.6,No
7717-BICXI,Male,Yes,Yes,60,Two year,20.55,No
5129-JLPIS,Male,No,No,25,Month-to-month,105.5,No
9473-CBZOP,Female,No,No,28,One year,59,No
2984-RGEYA,Female,Yes,Yes,69,Two year,19.75,No
5960-MVTUK,Male,No,No,3,Month-to-month,29.75,No
0357-NVCRI,Female,No,Yes,25,Month-to-month,20.05,No
5038-ETMLM,Female,Yes,No,72,Two year,113.65,No
9761-XUJWD,Male,No,No,5,Month-to-month,65.6,No
4134-BSXLX,Male,Yes,No,28,Month-to-month,60.9,No
9944-HKVVB,Female,No,No,3,Month-to-month,95.1,Yes
4061-UKJWL,Male,No,No,3,Month-to-month,45.45,No
5393-RXQSZ,Male,No,No,1,Month-to-month,79.6,Yes
5198-EFNBM,Male,Yes,No,57,One year,90.65,No
7594-LZNWR,Male,No,No,34,Month-to-month,69.15,No
4522-AKYLR,Female,No,No,13,Month-to-month,54.8,No
6121-TNHBO,Female,No,No,63,One year,83,No
0578-SKVMF,Female,Yes,Yes,22,Month-to-month,83.3,Yes
2195-VVRJF,Male,Yes,No,18,Month-to-month,59.1,No
7148-XZPHA,Male,Yes,Yes,55,Month-to-month,79.4,No
9143-CANJF,Female,Yes,Yes,24,Month-to-month,55.15,No
5141-ZUVBH,Female,No,Yes,9,Month-to-month,93,No
1696-MZVAU,Male,Yes,Yes,39,One year,25.25,No
8259-DZLIZ,Female,Yes,Yes,64,One year,53.85,No
2582-FFFZR,Female,No,No,22,Month-to-month,50.6,No
2957-LOLHO,Male,No,No,12,Month-to-month,45.4,Yes
4946-EDSEW,Female,Yes,Yes,11,Month-to-month,19.25,Yes
4791-QRGMF,Male,Yes,No,59,One year,99.5,Yes
3855-ONCAR,Female,Yes,Yes,4,Month-to-month,78.9,No
0691-JVSYA,Female,Yes,No,53,One year,94.85,Yes
9249-FXSCK,Female,No,No,52,One year,111.25,Yes
3524-WQDSG,Female,Yes,Yes,43,Month-to-month,99.3,No
6122-EFVKN,Male,No,Yes,24,Two year,35.75,No
3791-LGQCY,Female,Yes,No,56,Month-to-month,100.65,Yes
3021-VLNRJ,Female,No,Yes,50,One year,70.8,No
8597-CTXVJ,Male,No,Yes,70,One year,64.95,No
9644-UMGQA,Male,Yes,Yes,6,Month-to-month,49.15,No
8622-ZLFKO,Female,Yes,No,6,Month-to-month,90.75,No
0319-QZTCO,Female,Yes,Yes,3,Month-to-month,58.7,No
3179-GBRWV,Male,Yes,No,21,Month-to-month,64.95,No
3259-FDWOY,Male,Yes,Yes,71,Two year,106,Yes
9300-RENDD,Male,No,No,1,Month-to-month,79.95,Yes
2995-YWTCD,Female,Yes,Yes,19,Two year,24.9,No
7319-VENRZ,Male,No,No,7,Month-to-month,64.3,No
6728-VOIFY,Female,Yes,No,63,One year,96,No
8869-LIHMK,Female,No,No,64,Two year,115.1,No
9685-WKZGT,Male,No,No,14,Month-to-month,74.95,Yes
9359-JANWS,Female,Yes,No,65,Two year,58.9,No
6754-LZUKA,Male,Yes,No,61,Two year,80.9,No
5668-MEISB,Female,Yes,Yes,72,Two year,106.1,No
5442-BHQNG,Female,No,No,2,Month-to-month,70.35,No
8544-JNBOX,Male,No,No,72,Two year,20.8,No
1697-LYYYX,Female,Yes,Yes,61,One year,19.1,No
7402-PWYJJ,Female,Yes,No,53,One year,91.15,No
6229-UOLQL,Male,Yes,Yes,56,One year,52,No
2452-KDRRH,Male,No,No,67,Month-to-month,101.4,No
8098-TDCBU,Female,Yes,No,42,Two year,25.25,No
1699-TLDLZ,Female,Yes,Yes,16,Two year,19.7,No
8970-ANWXO,Female,No,No,23,One year,73.75,No
0655-RBDUG,Male,No,No,7,Month-to-month,98.05,Yes
5022-KVDQT,Male,No,No,27,Month-to-month,81.3,No
6217-KDYWC,Male,No,Yes,57,Two year,19.6,No
6371-NZYEG,Male,Yes,Yes,16,Two year,64.25,No
1078-TDCRN,Female,Yes,No,3,Month-to-month,30.75,No
2235-EZAIK,Female,Yes,No,72,Two year,79.2,No
9231-ZJYAM,Female,No,No,4,Month-to-month,78.85,Yes
9242-TKFSV,Male,Yes,Yes,72,Two year,65.1,No
6620-HVDUJ,Male,No,No,24,Month-to-month,60.45,No
8981-FJGLA,Male,No,Yes,11,Month-to-month,78,No
4720-VSTSI,Female,No,No,44,Month-to-month,84.8,Yes
5515-IDEJJ,Male,Yes,Yes,1,Month-to-month,19.9,Yes
0336-PIKEI,Male,Yes,No,72,Two year,74.4,No
8690-ZVLCL,Female,Yes,Yes,68,Two year,88,No
4614-NUVZD,Female,No,No,1,Month-to-month,81.1,Yes
1293-BSEUN,Female,Yes,Yes,72,Two year,20.7,No
0947-MUGVO,Male,Yes,No,20,Month-to-month,73.65,Yes
0412-UCCNP,Male,No,No,55,Two year,59.2,No
5797-APWZC,Female,No,No,1,Month-to-month,90.6,Yes
1090-PYKCI,Female,Yes,Yes,69,One year,105.1,No
4393-RYCRE,Male,No,No,44,One year,106.05,No
8468-FZTOE,Female,Yes,Yes,72,Two year,74.35,No
2480-SQIOB,Male,Yes,Yes,4,Month-to-month,44.8,No
9356-AXGMP,Male,Yes,No,38,One year,110.7,No
8639-NHQEI,Female,Yes,Yes,72,Two year,95.9,No
1460-UZPRJ,Male,Yes,No,60,Two year,19.95,No
1845-ZLLIG,Male,No,No,1,Month-to-month,50.15,No
4488-KQFDT,Female,No,No,61,One year,103.95,No
6275-YDUVO,Female,No,No,2,Month-to-month,86.2,Yes
9552-TGUZV,Male,Yes,No,8,Month-to-month,75,No
7537-RBWEA,Female,No,No,1,Month-to-month,25.15,No
4735-BJKOU,Female,No,No,40,Two year,20.15,No
8875-AKBYH,Male,No,No,20,Month-to-month,84.35,No
0013-MHZWF,Female,No,Yes,9,Month-to-month,69.4,No
4735-ASGMA,Male,No,No,26,Month-to-month,98.35,Yes
3967-VQOGC,Female,Yes,Yes,67,Two year,24.9,No
0536-ESJEP,Male,Yes,No,54,Two year,74.55,No
0988-JRWWP,Female,No,No,3,Month-to-month,54.2,No
6591-QGOYB,Male,No,No,17,Month-to-month,106.65,No
0233-FTHAV,Female,No,No,60,One year,79.2,No
6166-YIPFO,Male,Yes,No,72,Two year,64.7,No
4683-WYDOU,Male,Yes,No,62,Two year,107.6,No
1226-JZNKR,Female,Yes,Yes,8,One year,19.8,No
0876-WDUUZ,Female,No,No,5,Month-to-month,85.4,Yes
5151-HQRDG,Male,Yes,No,37,Month-to-month,55.05,No
4815-TUMEQ,Female,No,No,10,One year,19.3,No
9711-FJTBX,Male,Yes,Yes,56,One year,85.85,No
2587-YNLES,Female,Yes,Yes,6,Two year,20.1,No
2581-VKIRT,Female,Yes,Yes,59,One year,65.5,No
2234-XADUH,Female,Yes,Yes,72,One year,103.2,No
6885-PKOAM,Female,Yes,No,71,Two year,85.75,No
5781-BKHOP,Female,Yes,No,72,Two year,100.65,No
6583-KQJLK,Female,Yes,No,15,Month-to-month,94.65,No
2202-OUTMO,Female,Yes,No,34,Month-to-month,60.85,No
0886-QGENL,Female,Yes,No,27,Month-to-month,101.25,Yes
5405-ZMYXQ,Female,No,No,8,Month-to-month,74.6,No
3524-WQDSG,Female,Yes,Yes,43,Month-to-month,99.3,No
6203-HBZPA,Male,No,No,52,Two year,63.9,No
3750-YHRYO,Male,Yes,Yes,7,One year,20.65,No
7103-IPXPJ,Male,Yes,No,50,One year,99.4,No
2227-JRSJX,Female,No,No,21,Month-to-month,99.15,No
2672-TGEFF,Female,Yes,Yes,37,Month-to-month,88.8,No
3078-ZKNTS,Female,Yes,Yes,13,Two year,19.75,No
0654-HMSHN,Male,Yes,Yes,21,Month-to-month,104.4,Yes
5020-ZSTTY,Female,No,No,54,One year,82.45,Yes
7868-TMWMZ,Female,Yes,No,60,Two year,110,No
1660-HSOOQ,Male,No,No,1,Month-to-month,49.65,Yes
4897-QSUYC,Female,No,No,1,Month-to-month,20.15,Yes
5013-SBUIH,Female,No,No,50,Two year,109.65,Yes
1029-QFBEN,Male,No,No,1,Month-to-month,19.55,Yes
9172-JITSM,Female,Yes,Yes,26,Month-to-month,90.8,Yes
1703-MGIAB,Female,No,No,17,Month-to-month,69,No
2300-RQGOI,Female,No,No,38,Two year,20.05,No
3115-JPJDD,Female,Yes,No,59,One year,81.25,No
6285-FTQBF,Male,Yes,Yes,72,Two year,25.55,No
9470-YFUYI,Male,Yes,No,71,One year,71,No
0388-EOPEX,Female,Yes,No,2,Month-to-month,74.4,Yes
7684-XSZIY,Male,Yes,Yes,72,Two year,24.3,No
1247-QBVSH,Female,Yes,Yes,43,Month-to-month,50.2,No
9444-JTXHZ,Male,Yes,No,1,Month-to-month,76.2,Yes
1657-DYMBM,Male,Yes,No,53,Two year,19.9,No
0488-GSLFR,Female,No,No,1,Month-to-month,69.5,Yes
0201-OAMXR,Female,No,No,70,One year,115.55,Yes
9774-NRNAU,Male,Yes,No,27,Month-to-month,84.8,No
0301-KOBTQ,Male,No,No,32,Two year,20.05,No
0076-LVEPS,Male,No,Yes,29,Month-to-month,45,No
8050-XGRVL,Female,Yes,Yes,62,One year,54.75,No
3272-VUHPV,Female,Yes,Yes,8,Month-to-month,56.3,No
0567-XRHCU,Female,Yes,Yes,69,Two year,43.95,No
4385-ZKVNW,Male,Yes,Yes,44,Month-to-month,54.9,No
8285-ABVLB,Female,Yes,No,70,Two year,19.85,No
5876-HZVZM,Female,Yes,Yes,6,Month-to-month,55.9,Yes
7925-PNRGI,Female,Yes,Yes,45,Month-to-month,81.3,No
8212-CRQXP,Female,Yes,No,22,Month-to-month,80,No
3647-GMGDH,Male,Yes,No,22,Month-to-month,94.7,Yes
3776-EKTKM,Female,No,No,1,Month-to-month,36.45,Yes
3097-NQYSN,Male,Yes,No,2,Month-to-month,86.85,Yes
8849-GYOKR,Female,Yes,No,54,One year,106.55,Yes
2368-GAKKQ,Female,No,No,70,Two year,113.65,No
3804-RVTGV,Male,Yes,Yes,50,Month-to-month,103.85,Yes
7073-QETQY,Male,Yes,Yes,66,One year,20.35,No
2108-XWMPY,Male,No,No,3,Month-to-month,35.45,Yes
0794-YVSGE,Male,Yes,Yes,72,Two year,20.3,No
6942-LBFDP,Female,No,No,2,Month-to-month,20.55,No
9863-JZAIC,Male,No,No,35,Month-to-month,55,Yes
5458-CQJTA,Male,Yes,Yes,65,Two year,74.8,Yes
2018-QKYGT,Male,Yes,Yes,1,Month-to-month,81.05,No
5756-OZRIO,Male,Yes,No,61,One year,64.05,No
4588-YBNIB,Female,No,No,1,Month-to-month,19.6,Yes
9818-XQCUV,Female,No,No,2,Month-to-month,20.35,No
7471-MQPOS,Male,Yes,Yes,71,One year,72.9,No
6614-FHDBO,Male,No,No,72,Two year,109.2,No
8146-QQKZH,Female,Yes,No,71,Two year,81.85,No
6963-EZQEE,Male,Yes,No,70,Two year,88.55,No
5993-JSUWV,Female,No,No,66,Two year,61.15,No
9681-KYGYB,Male,Yes,No,49,Month-to-month,88.2,No
6620-HVDUJ,Male,No,No,24,Month-to-month,60.45,No
1139-WUOAH,Male,No,No,57,Two year,53.35,No
7246-ZGQDF,Female,No,Yes,1,Month-to-month,54.5,No
1171-TYKUR,Male,Yes,No,47,Month-to-month,25.4,No
2894-QOJRX,Female,Yes,No,25,Month-to-month,34,Yes
0778-NELLA,Male,No,No,9,Month-to-month,34.7,Yes
9027-TMATR,Female,Yes,No,43,Two year,78.8,No
1942-OQFRW,Male,No,No,1,Month-to-month,44,No
3055-OYMSE,Female,No,No,53,Month-to-month,73.8,No
5879-SESNB,Female,No,No,11,Month-to-month,75.25,No
1131-SUEKT,Male,Yes,Yes,61,One year,98.45,No
2925-MXLSX,Female,No,No,30,One year,68.95,No
5701-GUXDC,Female,Yes,No,26,One year,35.4,No
2882-DDZPG,Female,No,No,12,Month-to-month,19.45,No
4283-IVYCI,Male,No,No,9,Month-to-month,64.95,No
2073-QBVBI,Female,Yes,No,41,One year,35.45,No
9804-ICWBG,Male,No,No,1,Month-to-month,69.9,Yes
2150-UWTFY,Female,Yes,Yes,22,Month-to-month,61.15,Yes
0419-YAAPX,Male,Yes,No,49,Month-to-month,85.3,No
1768-HNVGJ,Female,No,No,45,Month-to-month,70.05,No
3174-RKMOW,Male,Yes,Yes,35,Month-to-month,109.95,No
4647-XXZAM,Female,Yes,Yes,6,Month-to-month,45.5,No
4608-LCIMN,Male,Yes,Yes,8,Month-to-month,44.65,No
2926-JEJJC,Female,No,No,8,One year,20.2,No
4039-PIMHX,Male,Yes,No,49,Two year,49.8,No
1216-BGTSP,Male,No,No,45,Month-to-month,108.45,No
2632-IVXVF,Female,Yes,Yes,68,Two year,111.75,No
0875-CABNR,Female,No,No,10,Month-to-month,84.6,Yes
4377-VDHYI,Male,Yes,Yes,32,One year,90.8,No
9874-QLCLH,Female,Yes,Yes,17,Month-to-month,104.2,Yes
3247-ZVOUO,Male,Yes,No,10,Month-to-month,85.55,Yes
4801-KFYKL,Male,No,Yes,8,Month-to-month,19.45,No
2955-PSXOE,Female,No,No,1,Month-to-month,20.2,Yes
8707-HOEDG,Female,Yes,Yes,70,Two year,110.2,No
2418-TPEUN,Female,Yes,Yes,56,Two year,19.8,No
7596-LDUXP,Female,No,No,12,One year,85.15,No
9919-YLNNG,Female,No,No,42,Month-to-month,103.8,No
5524-KHNJP,Male,Yes,Yes,33,One year,74.75,No
1038-ZAGBI,Female,Yes,Yes,12,One year,19.8,Yes
7968-QUXNS,Male,No,No,6,Month-to-month,18.95,No
0847-HGRML,Male,No,Yes,62,Two year,20,No
9481-WHGWY,Female,Yes,Yes,70,Two year,75.35,No
3685-YLCMQ,Male,No,No,58,One year,104.65,Yes
8220-OCUFY,Female,No,No,21,One year,60.25,No
4080-IIARD,Female,Yes,No,13,Month-to-month,76.2,No
6341-JVQGF,Female,Yes,Yes,31,One year,81.15,No
7874-ECPQJ,Female,No,Yes,4,Month-to-month,20.05,No
2027-FECZV,Male,No,No,12,Month-to-month,106.7,Yes
2831-EBWRN,Male,No,No,4,Month-to-month,45.9,No
9689-PTNPG,Male,No,No,2,Month-to-month,80.25,Yes
4248-HCETZ,Male,Yes,No,30,Month-to-month,79.65,Yes
1555-HAPSU,Female,Yes,Yes,71,Two year,23.9,No
5898-IGSLP,Male,Yes,Yes,31,Month-to-month,89.3,No
9850-OWRHQ,Female,Yes,No,3,Month-to-month,74.1,Yes
9985-MWVIX,Female,No,No,1,Month-to-month,70.15,Yes
6892-XPFPU,Male,Yes,No,24,Month-to-month,104.25,Yes
9565-AXSMR,Male,Yes,Yes,52,Two year,19.2,No
2921-XWDJH,Female,Yes,No,38,Month-to-month,83.45,No
0980-PVMRC,Female,Yes,Yes,40,Month-to-month,50.85,No
9866-OCCKE,Female,Yes,No,72,Two year,109.75,No
9824-BEMCV,Male,Yes,Yes,17,Month-to-month,69,Yes
4871-JTKJF,Female,No,No,1,Month-to-month,69.65,Yes
2862-JVEOY,Male,No,No,6,One year,19.15,No
5018-LXQQG,Female,Yes,Yes,30,Month-to-month,66.3,No
0459-SPZHJ,Male,Yes,Yes,63,Two year,83.5,No
9018-PCIOK,Female,No,No,55,Two year,64.75,No
9861-PDSZP,Female,No,No,72,Two year,108.05,No
6080-TCMYC,Male,Yes,Yes,40,Month-to-month,81.2,No
1958-RNRKS,Male,Yes,No,30,Month-to-month,49.9,No
4065-JJAVA,Female,No,No,1,Month-to-month,49.5,No
5127-BZENZ,Female,Yes,Yes,56,One year,65.2,No
8344-WFMFH,Male,No,Yes,9,Month-to-month,50.1,No
5678-VFNEQ,Female,Yes,No,71,One year,104.1,No
4359-INNWN,Female,No,No,17,One year,20.05,No
1439-LCGVL,Female,Yes,No,26,One year,19.2,No
0815-MFZGM,Female,Yes,No,42,Two year,99,No
3230-IUALN,Female,Yes,Yes,45,Two year,81,No
1228-ZLNBX,Male,No,No,21,Month-to-month,75.3,No
7602-MVRMB,Female,Yes,Yes,72,Two year,110.45,No
0325-XBFAC,Male,No,No,8,Month-to-month,94.7,Yes
1325-USMEC,Male,Yes,No,70,Two year,99.35,No
5301-GAUUY,Male,No,No,32,Month-to-month,80.35,Yes
7718-RXDGG,Male,Yes,No,15,Month-to-month,68.6,No
6447-GORXK,Male,No,Yes,31,Month-to-month,25,No
1053-MXTTK,Female,Yes,Yes,72,Two year,108.65,No
5536-SLHPM,Female,Yes,No,55,Month-to-month,77.75,Yes
4102-HLENU,Female,Yes,No,67,Two year,65.65,No
1963-VAUKV,Female,No,No,1,Month-to-month,20.4,Yes
9415-DPEWS,Female,No,No,18,Month-to-month,88.35,Yes
3340-QBBFM,Male,Yes,No,36,One year,54.1,No
4550-EVXNY,Female,No,Yes,1,Month-to-month,69.65,Yes
2616-UUTFK,Male,Yes,No,33,Month-to-month,72.75,No
3165-HDOEW,Male,Yes,Yes,1,Month-to-month,45.85,Yes
5256-SKJGO,Female,Yes,Yes,64,Two year,54.6,No
6161-UUUTA,Male,No,No,3,Month-to-month,79.9,Yes
5716-LIBJC,Female,No,Yes,13,One year,104.15,No
8224-DWCKX,Male,No,No,12,Month-to-month,73.3,No
3055-MJDSB,Male,No,No,9,Month-to-month,24.6,No
1258-YMZNM,Female,No,No,27,One year,110.5,No
1391-UBDAR,Male,No,No,11,Month-to-month,72.9,No
5630-IXDXV,Female,No,No,47,Month-to-month,106.35,No
7881-INRLC,Male,No,No,45,Month-to-month,100.85,Yes
9746-UGFAC,Female,No,No,22,One year,20.85,No
4719-UMSIY,Male,No,Yes,6,Month-to-month,19.65,No
5605-IYGFG,Female,No,No,7,Month-to-month,69.85,No
9124-LHCJQ,Female,No,No,1,Month-to-month,85.45,Yes
2672-DZUOY,Male,No,No,1,Month-to-month,25.15,Yes
2165-VOEGB,Female,No,Yes,46,One year,105.2,Yes
7470-MCQTK,Female,Yes,No,13,Month-to-month,48.75,Yes
0840-DFEZH,Female,No,No,7,Month-to-month,75.35,No
1077-HUUJM,Female,No,Yes,7,Month-to-month,71.05,No
0308-IVGOK,Female,No,No,11,One year,40.4,No
8748-HFWBO,Male,Yes,Yes,19,One year,19.9,No
4915-BFSXL,Male,Yes,Yes,70,Two year,68.95,No
0524-IAVZO,Female,Yes,No,30,Month-to-month,85,Yes
5242-UOWHD,Male,Yes,Yes,45,Two year,20.35,No
5886-VLQVU,Male,Yes,No,35,Month-to-month,89.85,No
0970-ETWGE,Male,No,No,1,Month-to-month,89.55,Yes
4987-GQWPO,Male,No,No,17,Month-to-month,25.1,No
9629-NHXFW,Female,Yes,Yes,1,Month-to-month,19.4,No
1965-AKTSX,Female,No,No,14,Month-to-month,78.95,Yes
6900-PXRMS,Male,Yes,Yes,26,Month-to-month,105.75,Yes
3346-BRMIS,Female,Yes,No,18,Month-to-month,48.35,Yes
1436-ZMJAN,Female,Yes,No,10,Month-to-month,67.8,No
0280-XJGEX,Male,No,No,49,Month-to-month,103.7,Yes
1335-MXCSE,Male,Yes,Yes,55,Two year,55.25,No
4210-QFJMF,Female,No,No,4,Month-to-month,79.15,Yes
0813-TAXXS,Male,No,No,55,Two year,77.8,No
5054-IEXZT,Male,No,Yes,1,Month-to-month,75.35,Yes
2789-HQBOU,Male,No,No,3,Month-to-month,80.35,No
6559-RAKOZ,Male,Yes,Yes,49,One year,97.95,No
9257-AZMTZ,Female,Yes,Yes,52,Two year,20.1,No
3865-ZYKAD,Male,Yes,No,69,Month-to-month,84.9,No
5295-PCJOO,Male,No,Yes,4,Month-to-month,49.4,Yes
